SMAD3,TGIF1
SMAD3,TLR4
SMAD3,YY1
SMAD3,ZBTB16
SMAD3,ZBTB3
SMAD3,ETS1
SMAD3,FLI1
SMAD3,FOXL2
SMAD3,HOXC11
SMAD3,ISL1
SMAD3,KLF5
SMAD3,NFIC
SMAD3,NR4A1
SMAD3,PPARG
SMAD3,PROX1
SMAD3,TCF12
SMAD3,TGIF2
SMAD3,ZEB1
ZNF410,HOXB2
ZNF410,MEOX1
ZNF410,MEOX2
ZNF410,PAX6
ZNF410,POU6F2
REL,AR
REL,BARHL2
REL,DMRT3
REL,ESRRA
REL,ESRRG
REL,NFKB2
REL,ARNT2
REL,BCL6
REL,ELF1
REL,FOXO4
REL,FOXP3
REL,SIX1
REL,SP1
REL,SRF
REL,ZBTB16
REL,ZIC1
THAP1,CDC5L
THAP1,CHD2
THAP1,KLF12
THAP1,POU6F2
THAP1,WT1
CEBPB,AR
CEBPB,ATF3
CEBPB,ATF7
CEBPB,CEBPA
CEBPB,CEBPD
CEBPB,CEBPG
CEBPB,DDIT3
CEBPB,EGR1
CEBPB,ESRRA
CEBPB,HLTF
CEBPB,HMGA1
CEBPB,JUNB
CEBPB,KLF5
CEBPB,MEIS1
CEBPB,NFIC
CEBPB,NR2F2
CEBPB,NR3C1
CEBPB,NRF1
CEBPB,RAD21
CEBPB,RARB
CEBPB,RFX1
CEBPB,RUNX1
CEBPB,RXRB
CEBPB,SP1
CEBPB,SP3
CEBPB,SPI1
CEBPB,STAT3
CEBPB,TFAP4
CEBPB,TFCP2
CEBPB,USF1
CEBPB,ZBTB7A
CEBPB,ATF2
CEBPB,BHLHE41
CEBPB,FOXO1
CEBPB,HSF1
CEBPB,JUN
CEBPB,MYB
CEBPB,NKX2-1
CEBPB,PPARG
CEBPB,RORA
CEBPB,SMAD4
CEBPB,SRF
